authorId,organization,type
5043679,CNL,Company
7196273,UB,University
14934519,UPC,University
50499227,UB,University
153798045,UPC,University
114919270,UPC,University
2163070,CNL,Company
2687536,UPC,University
1797822,CNL,Company
50391208,UPC,University
1399473859,UB,University
2643466,UB,University
34688012,UPC,University
21894564,UB,University
2938991,CNL,Company
35090855,UPC,University
40654083,UPC,University
1686748,UB,University
70677517,UPC,University
2525237,UB,University
51886165,UB,University
2284211,UB,University
2014630,UB,University
9111764,UPC,University
145146524,UPC,University
8015774,CNL,Company
1929883,UB,University
144962257,CNL,Company
48390827,CNL,Company
144950354,UB,University
2615734,UPC,University
3292680,UPC,University
50111726,UPC,University
1816667,UB,University
2511098,UPC,University
48303902,CNL,Company
3418195,UPC,University
144520102,UPC,University
48928800,UB,University
38690159,CNL,Company
152644945,CNL,Company
144094043,CNL,Company
40025857,CNL,Company
2682150,UPC,University
146022939,CNL,Company
1704370331,CNL,Company
1410711323,UPC,University
1844288778,UPC,University
1844278041,CNL,Company
2336924,UPC,University
1718768,UB,University
67182586,UB,University
49018770,UB,University
1744493,UB,University
1717958,CNL,Company
145542377,CNL,Company
1680380,UPC,University
3422789,UPC,University
143621714,UB,University
1747102,UB,University
145123438,UPC,University
40600353,CNL,Company
143791100,UPC,University
40460863,UPC,University
2462506,CNL,Company
3102417,CNL,Company
1782788,CNL,Company
92671719,UB,University
98307632,UB,University
3194400,UPC,University
1875514,CNL,Company
46254372,UB,University
1380924417,UB,University
6891319,UB,University
50789256,UPC,University
1380564081,UPC,University
123232140,CNL,Company
71072551,CNL,Company
1890685,UB,University
22169041,UPC,University
1843152,UB,University
2620138,UB,University
20165375,UPC,University
1767703,UPC,University
1757774,CNL,Company
47818375,UPC,University
2431524,CNL,Company
47876108,UPC,University
1945101,CNL,Company
39133893,CNL,Company
2160807,CNL,Company
2555857,UB,University
150255118,UPC,University
1887569601,UPC,University
1400500724,UB,University
1399870469,CNL,Company
39748436,CNL,Company
46462145,UPC,University
69868182,UB,University
1570906914,UB,University
3129121,UB,University
144879374,UB,University
40544936,UPC,University
32512005,CNL,Company
37148100,CNL,Company
74536680,UPC,University
114733608,CNL,Company
2099857,UB,University
1788204,UPC,University
1795650,UB,University
47527878,UB,University
47001547,UB,University
2133016,CNL,Company
49620978,UPC,University
71832934,UPC,University
73689855,CNL,Company
46663646,UPC,University
8307027,UPC,University
66527819,UB,University
82335008,UB,University
40081104,UPC,University
1741680,UPC,University
2214155,UB,University
38160382,UB,University
2898327,CNL,Company
47939507,UB,University
144688379,CNL,Company
22767951,CNL,Company
2070733,UPC,University
3454947,UPC,University
145690245,CNL,Company
96060273,UB,University
9370567,UPC,University
1646709993,UB,University
40272511,UB,University
145881292,UB,University
1391116797,UB,University
1717990,CNL,Company
1730156,UB,University
46473754,CNL,Company
36515311,UPC,University
2038036672,UB,University
145013136,UPC,University
11558783,UB,University
1759119,UB,University
145690248,CNL,Company
9319921,UPC,University
48379648,UPC,University
7768957,CNL,Company
33367879,CNL,Company
30563422,UPC,University
1476825601,UB,University
145484765,UPC,University
145371436,CNL,Company
3211717,UPC,University
3919879,UB,University
66382318,UPC,University
121619357,UPC,University
1809288,UPC,University
144798955,CNL,Company
15926117,CNL,Company
41027739,UPC,University
46309072,UB,University
83120513,CNL,Company
50026221,UB,University
1846140,CNL,Company
30033854,UPC,University
150256975,UB,University
71463437,UPC,University
30012296,UB,University
115972168,CNL,Company
2610604,CNL,Company
81369913,CNL,Company
145338230,UPC,University
47598731,UB,University
33383407,UPC,University
46413240,UPC,University
1691551,UB,University
1782000465,UPC,University
51453868,UB,University
2806926,UB,University
2045054491,CNL,Company
32193161,UB,University
48424060,UB,University
47740158,UPC,University
1750191,CNL,Company
144983443,UB,University
35300553,UB,University
79860255,UB,University
3083124,CNL,Company
1908546,CNL,Company
2040797,UB,University
2267803,CNL,Company
65802556,CNL,Company
2985301,UB,University
3217982,CNL,Company
1710353,UB,University
14416908,UB,University
2302653,UB,University
48309266,CNL,Company
2078699,CNL,Company
1507422360,UPC,University
101773278,UPC,University
15873584,UPC,University
40340635,UPC,University
2796888,UB,University
66782930,UPC,University
71082938,UPC,University
1414955652,UPC,University
1412911992,UB,University
145013980,UPC,University
1410220571,CNL,Company
3047270,CNL,Company
66021105,UB,University
2460866,CNL,Company
3416113,UB,University
39207992,UB,University
2886859,UPC,University
34589566,CNL,Company
47919770,UB,University
2395028,UB,University
145499765,UB,University
4363588,CNL,Company
2456059,CNL,Company
67259717,UPC,University
3389473,UB,University
2087881,CNL,Company
2526663,CNL,Company
1400315286,CNL,Company
2843498,UPC,University
49499805,CNL,Company
51422404,UPC,University
51411573,CNL,Company
3295331,UB,University
1745942,UB,University
47502788,UPC,University
31074066,UB,University
143631453,UB,University
48528920,UB,University
152283180,CNL,Company
70147162,CNL,Company
152212796,CNL,Company
1474552140,UB,University
122009001,CNL,Company
47203400,CNL,Company
11061947,CNL,Company
1581923359,CNL,Company
3233149,CNL,Company
144571167,CNL,Company
50728655,CNL,Company
12224781,CNL,Company
3455247,UPC,University
2285284,CNL,Company
39171909,UB,University
145342791,UB,University
72868002,UPC,University
1943114082,CNL,Company
145702869,UB,University
98212926,UB,University
143974412,CNL,Company
1490939085,UPC,University
143792910,UPC,University
31246667,UB,University
1942873288,UB,University
52025566,CNL,Company
19249246,UB,University
1778357,UB,University
1894951,UB,University
1720830,UB,University
144668991,UB,University
37632399,UB,University
70571207,UB,University
145499468,CNL,Company
145109022,UB,University
1793526,CNL,Company
1832916,UPC,University
1764578,UB,University
1758404,CNL,Company
1838771914,UB,University
120658945,UPC,University
104447390,UPC,University
8569373,UPC,University
67249408,UPC,University
48412034,UB,University
9724991,CNL,Company
145987237,CNL,Company
9721428,CNL,Company
3187894,CNL,Company
1716807,UPC,University
3215063,UPC,University
48062937,UPC,University
145758767,UPC,University
1683338,UB,University
145559915,UPC,University
93158406,UPC,University
2641894,UB,University
1984358,UPC,University
49515443,UB,University
20173856,CNL,Company
30138270,CNL,Company
34776130,UB,University
1398163684,UPC,University
145991521,UB,University
144270400,UB,University
2868088,CNL,Company
1765710,UPC,University
2671813,UPC,University
31139843,UPC,University
38583363,UB,University
2896084,UPC,University
1823870,UB,University
46182979,UPC,University
1728068,CNL,Company
40881024,UB,University
145274970,UPC,University
30495244,UPC,University
40879762,CNL,Company
123437069,UPC,University
40470660,UB,University
2821349,CNL,Company
46184896,UB,University
1489048594,CNL,Company
144639909,CNL,Company
1706297,UB,University
10590630,UPC,University
34954183,UPC,University
2748105,UPC,University
2526126,UPC,University
4209305,UB,University
48632731,UB,University
8808120,CNL,Company
8422763,UB,University
144239384,UPC,University
144140845,CNL,Company
3343613,CNL,Company
145841725,UPC,University
3419692,UPC,University
3418795,UB,University
38677144,UPC,University
39775488,CNL,Company
1806397,CNL,Company
1727566,UB,University
2222195,CNL,Company
33434532,UPC,University
1380212190,UB,University
2738261,UPC,University
1380212299,UB,University
3760052,CNL,Company
1953280,CNL,Company
105049618,UB,University
1380212226,CNL,Company
81986460,UB,University
1404348607,CNL,Company
40269823,CNL,Company
2007630896,CNL,Company
2007626171,UB,University
1404239402,UPC,University
101909039,UB,University
144225173,UPC,University
40436051,UB,University
34738326,UB,University
2093238,UB,University
1713096,UB,University
2166820,CNL,Company
120421923,UB,University
122026838,UB,University
3185633,UB,University
48490169,UPC,University
39883705,UPC,University
3044865,UPC,University
50464659,UB,University
2844434,UB,University
1744528,CNL,Company
143773491,CNL,Company
48358463,UB,University
48843545,CNL,Company
1696141,UPC,University
49834023,CNL,Company
2420535,UPC,University
1709223,UPC,University
30730831,UB,University
98460390,UPC,University
1490921479,UB,University
10170851,UPC,University
1395797115,CNL,Company
1687433,UB,University
13193869,UB,University
145860176,UB,University
1679836,UB,University
1500437703,CNL,Company
1729379840,UB,University
1388059340,UB,University
1783874,UPC,University
145984332,UB,University
48269910,UPC,University
3270933,UB,University
2605713,UB,University
2219526,UB,University
1709886,UPC,University
69858905,UPC,University
121440778,CNL,Company
19789294,CNL,Company
2300832,CNL,Company
29936541,UB,University
2317713,UPC,University
1773263,UPC,University
2020566,CNL,Company
2566129,UB,University
3128330,UB,University
144894847,UPC,University
151403896,UB,University
16197021,UB,University
15891424,UB,University
151351427,CNL,Company
47242879,UB,University
50307275,UPC,University
2033091777,CNL,Company
48389341,UB,University
3358086,UB,University
145961741,UPC,University
1799182,CNL,Company
48719486,UPC,University
13450051,UPC,University
145217421,UB,University
2462551,UPC,University
73304558,UB,University
1780707,UPC,University
80287890,CNL,Company
3224854,UPC,University
4745610,CNL,Company
17868632,UB,University
35578711,CNL,Company
1883165,CNL,Company
31454397,UB,University
143653685,UB,University
35189006,UPC,University
1983953,UB,University
2400740,UB,University
1400921505,UPC,University
1391139609,UPC,University
153730632,UPC,University
116983717,UB,University
2800599,CNL,Company
6591963,CNL,Company
6758539,UB,University
16958489,CNL,Company
30021097,UPC,University
2732022,UB,University
3746381,UPC,University
36631044,UPC,University
3002529,UB,University
2857884,UPC,University
145512525,UB,University
8232953,UPC,University
2403733,UPC,University
2228620,UB,University
2690055,UB,University
1733268,UPC,University
145545304,UB,University
22183919,UPC,University
9268186,UPC,University
103798505,CNL,Company
35964368,UPC,University
143902697,CNL,Company
6850164,UB,University
145155233,UB,University
72553790,CNL,Company
2034200096,UPC,University
6176117,UB,University
145674614,UPC,University
7905466,UPC,University
144329773,UPC,University
1565027440,UPC,University
144307989,CNL,Company
145963370,UPC,University
31934672,UB,University
107990014,UPC,University
1726056984,CNL,Company
93807146,CNL,Company
115727183,CNL,Company
21517711,UB,University
3186268,UB,University
2620857,UB,University
20911093,UPC,University
1839691,CNL,Company
48100067,UB,University
2750388,UPC,University
144650049,CNL,Company
145550877,CNL,Company
1909974,UPC,University
3427189,CNL,Company
3254849,UPC,University
1678835,UPC,University
1994567540,UB,University
1757091,UPC,University
1994370762,CNL,Company
91395061,CNL,Company
1994568063,UPC,University
122993915,CNL,Company
26625310,UPC,University
143791277,CNL,Company
2331963,UB,University
1768672,CNL,Company
39891717,UB,University
1398573878,UPC,University
2912549,UB,University
1718853,UB,University
47875843,UPC,University
3272157,UPC,University
39719324,UPC,University
3416086,UB,University
49018703,UB,University
50495095,UPC,University
2196356,UPC,University
97488691,UPC,University
143959698,CNL,Company
9117555,UB,University
47964102,CNL,Company
151076673,CNL,Company
9658313,UPC,University
40833497,UPC,University
102847541,UPC,University
2653363,UB,University
114735160,UB,University
50418972,CNL,Company
144287021,UPC,University
48469490,UB,University
1924384,UB,University
50397449,UPC,University
12109600,CNL,Company
1688834,CNL,Company
145128122,CNL,Company
47844928,UB,University
47759816,UPC,University
1768430851,CNL,Company
8508126,UPC,University
31231436,UB,University
2253053,UPC,University
37335903,UPC,University
1754542,CNL,Company
1743564,UPC,University
2923152,UPC,University
47095929,UB,University
49528476,UB,University
14004717,CNL,Company
152211006,UPC,University
1759010,UPC,University
1409087010,CNL,Company
1414351314,UB,University
1390530592,UB,University
48144872,UPC,University
33372120,UPC,University
1492126652,UB,University
7975384,UB,University
1741844,UB,University
1686321,UB,University
1695279,UPC,University
2469220,UB,University
72098604,UB,University
143939477,UB,University
2519104,UPC,University
51117691,CNL,Company
3584991,UB,University
40362296,UPC,University
3183864,CNL,Company
47021063,UB,University
3245149,UB,University
40092531,CNL,Company
1752765,UPC,University
52352082,UB,University
78756672,UB,University
1832847890,UB,University
48596244,UB,University
2826422,CNL,Company
37626676,UB,University
49605187,UPC,University
47074522,CNL,Company
8453780,CNL,Company
47202887,UPC,University
7860942,CNL,Company
1923973,UB,University
3366349,UPC,University
151140168,UB,University
52251474,CNL,Company
2289351,UB,University
50464819,UPC,University
27078692,CNL,Company
143766909,UB,University
46998284,UPC,University
32285483,UPC,University
17350868,UPC,University
2916053,CNL,Company
1855247,UPC,University
27327504,CNL,Company
2168395,CNL,Company
145810065,UB,University
32545836,UB,University
2681614,UB,University
2193334,UB,University
2589961,CNL,Company
145919378,UPC,University
2005800981,UB,University
1807020,CNL,Company
1698456,UPC,University
1708134,UB,University
34447742,UPC,University
2629006,UB,University
2503721,UPC,University
2042775,CNL,Company
2923710,UB,University
1975810,UB,University
1927232,UPC,University
3126827,UPC,University
3316398,UPC,University
2327716,UPC,University
1997174,CNL,Company
47268617,UPC,University
47459756,UPC,University
2014010,UB,University
3186976,UPC,University
2967743,UPC,University
2781210,UPC,University
41194401,UPC,University
29525860,CNL,Company
46644653,UB,University
2013083,UPC,University
2586608,UB,University
1839811,UPC,University
34761024,UPC,University
3249203,UPC,University
50134536,CNL,Company
3354615,CNL,Company
2691974,UPC,University
145502789,UPC,University
10675104,UPC,University
47677525,CNL,Company
144261362,UB,University
1726030041,UPC,University
36620933,UB,University
49164669,UPC,University
47831680,UPC,University
50482118,UB,University
1726048998,CNL,Company
2665097,UB,University
1678486,CNL,Company
1788373,UPC,University
1698579,CNL,Company
1719411,UPC,University
1814276,CNL,Company
33285410,UB,University
51379983,UPC,University
1766516,UPC,University
1409927870,UB,University
66729203,UB,University
1403566458,UB,University
8289032,UPC,University
152811863,UB,University
9712774,UB,University
38216158,CNL,Company
40613956,UB,University
98333074,UPC,University
3034040,CNL,Company
1395033295,UB,University
145053028,UB,University
2852213,CNL,Company
144146970,UB,University
2004744569,UPC,University
29359925,CNL,Company
13834165,UB,University
52374729,UB,University
153899579,CNL,Company
145779142,UPC,University
153442193,UPC,University
14048312,CNL,Company
143613980,UPC,University
144340337,UPC,University
100691779,UB,University
2965406,UB,University
2627098,CNL,Company
1773372,UB,University
1770962,CNL,Company
35483446,CNL,Company
34414997,UPC,University
2546622,UB,University
2930836,CNL,Company
1845110,UPC,University
48986132,UPC,University
40040203,UPC,University
28062183,CNL,Company
52176720,UB,University
145484362,UB,University
1677306306,UB,University
7330507,UPC,University
47539594,UB,University
28808009,CNL,Company
39263493,CNL,Company
35141605,UB,University
48612711,UB,University
2784826,CNL,Company
47284297,CNL,Company
15467364,UB,University
1685240,UPC,University
1508646075,UPC,University
9560905,UPC,University
41017226,UB,University
143983680,UPC,University
46396113,CNL,Company
50695586,UPC,University
144261364,UPC,University
47422762,UPC,University
51110777,UPC,University
48935574,UB,University
51116678,UB,University
51136556,UB,University
1970016,UB,University
9290038,UB,University
50663878,CNL,Company
30948815,UB,University
3051523,UB,University
48263222,UB,University
1714085,UB,University
37104592,UB,University
2867974,UB,University
2711578,UB,University
49262859,UPC,University
1716839,UB,University
39922745,UPC,University
144752341,UPC,University
144714378,UPC,University
144037335,UB,University
49070087,UB,University
1712405,UPC,University
144337643,CNL,Company
2965723,UPC,University
2138422,UB,University
143901541,UB,University
47060660,UPC,University
1579477197,UB,University
145804198,UB,University
3003937,UB,University
144016128,CNL,Company
2927119,UB,University
47282297,UB,University
12650108,CNL,Company
1946872,CNL,Company
2960365,UB,University
2826889,UPC,University
2482151,CNL,Company
2000364,UPC,University
2265346,UB,University
145584700,CNL,Company
103992495,CNL,Company
47786684,UPC,University
1851223,UPC,University
46571817,CNL,Company
144668857,CNL,Company
145375559,CNL,Company
1729420201,CNL,Company
3204017,UB,University
38717292,UB,University
145567111,CNL,Company
144394112,CNL,Company
48177359,UB,University
39997622,CNL,Company
144179714,CNL,Company
1809586,UB,University
144163562,UB,University
48753416,CNL,Company
51050310,UPC,University
49704811,UPC,University
1515574637,UPC,University
145905505,UPC,University
8912400,CNL,Company
3264757,UPC,University
144972409,UPC,University
1904670,UB,University
2530813,UB,University
2057319,UB,University
28977073,CNL,Company
144626155,UB,University
145975299,CNL,Company
5321268,CNL,Company
3249905,UPC,University
2869676,CNL,Company
2389570,UB,University
144116176,UPC,University
1792917,CNL,Company
7795583,CNL,Company
70771094,UPC,University
2013116,UPC,University
48096098,UB,University
72095145,UB,University
1819118,CNL,Company
144771686,UPC,University
50439956,UPC,University
47824598,UPC,University
144751789,UPC,University
47941078,UB,University
1642393447,UB,University
2068758,UPC,University
143614093,CNL,Company
39640138,CNL,Company
1787185,UPC,University
50152285,UB,University
1748404,UB,University
50557062,CNL,Company
8415990,UB,University
72742485,CNL,Company
3437556,UB,University
51519081,UB,University
33161908,CNL,Company
2485552,UPC,University
2199420,UPC,University
46659335,UB,University
30832600,UPC,University
82543268,UPC,University
143720841,UPC,University
16077215,UPC,University
50425622,UPC,University
152220930,UPC,University
72111353,UPC,University
2009739,UB,University
9265354,CNL,Company
1717867,CNL,Company
145363595,CNL,Company
2753282,UB,University
1393048765,CNL,Company
3066383,CNL,Company
145026304,UB,University
48272478,CNL,Company
3277009,UPC,University
48943303,CNL,Company
1689339,UPC,University
40459557,UPC,University
38173078,UPC,University
34715212,CNL,Company
3183500,CNL,Company
48445225,UB,University
49959210,UPC,University
1780892,UB,University
35087612,UB,University
37602570,UPC,University
145212602,UPC,University
2158476,UPC,University
31647253,UB,University
47163673,CNL,Company
2544202,CNL,Company
14610544,UB,University
3410386,UPC,University
2372816,UPC,University
34242010,UB,University
3185335,CNL,Company
47046012,UPC,University
1856020,UPC,University
1403907883,UB,University
32576492,UB,University
2598521,UB,University
2909646,UPC,University
2170018,CNL,Company
2338550,CNL,Company
50053966,CNL,Company
1725574,UPC,University
8754271,UB,University
46325069,UPC,University
145490553,UB,University
144207583,CNL,Company
40949052,UPC,University
50063990,UB,University
1669565738,UPC,University
39882369,UPC,University
121912448,UB,University
102808134,UB,University
49825547,UB,University
34866701,CNL,Company
20934844,CNL,Company
30812744,CNL,Company
8657310,UB,University
11235098,UB,University
46586500,CNL,Company
144813063,UB,University
144363535,CNL,Company
50823339,UPC,University
3449584,CNL,Company
1726746,UPC,University
38871978,UPC,University
143786158,UPC,University
1724566,UPC,University
2926087,UPC,University
51117498,UB,University
1809387,CNL,Company
144668859,UB,University
48783244,CNL,Company
3258509,CNL,Company
2273583,UPC,University
40552834,CNL,Company
1734109,UPC,University
1387498017,UB,University
2585066,UPC,University
104123785,UB,University
9206944,UB,University
2660270,UB,University
48004138,CNL,Company
66818899,UB,University
144915449,UPC,University
46642044,UPC,University
1815009,UPC,University
145717652,UPC,University
81280869,UB,University
80830659,UPC,University
12348564,UPC,University
148086994,UB,University
69505867,UB,University
122381840,UB,University
91418248,UB,University
70088099,CNL,Company
1916777,CNL,Company
1816375,UB,University
1787093,CNL,Company
1775152,UB,University
2659816,CNL,Company
1403705302,UB,University
2088121,CNL,Company
50650979,UPC,University
48364309,UB,University
144522474,CNL,Company
1753392,CNL,Company
40429476,UB,University
1745838,UPC,University
2027913,UB,University
1687596,UB,University
1800699,UPC,University
48048325,UB,University
1703437,UB,University
102507025,CNL,Company
2316362,CNL,Company
2441003,UB,University
144264148,CNL,Company
1728663,UB,University
23997561,CNL,Company
51472499,UB,University
39034380,UPC,University
39856995,UPC,University
23974398,CNL,Company
2536278,UPC,University
3322215,UPC,University
1745741,UB,University
91265667,UPC,University
153169559,UPC,University
3331531,UPC,University
103149222,UPC,University
1853287,UB,University
2209426,CNL,Company
1750562,UPC,University
1707561,UB,University
1740523,UB,University
2736041,CNL,Company
1753668,CNL,Company
1403826266,UB,University
1403835104,UB,University
83797114,UPC,University
1686356,UPC,University
1402943531,UPC,University
121021184,UB,University
144624915,UPC,University
1402023910,UB,University
47717546,CNL,Company
1887855,UPC,University
1405549864,UB,University
66168247,CNL,Company
1830490,UPC,University
133792153,CNL,Company
1405549921,UPC,University
103109523,UB,University
92674836,UPC,University
91042298,UB,University
90926005,UPC,University
2864883,CNL,Company
51321394,UPC,University
1688035,UB,University
34880228,CNL,Company
145275796,CNL,Company
145988541,UPC,University
1406790309,CNL,Company
2074508,CNL,Company
2455937,CNL,Company
1409473538,CNL,Company
143606221,CNL,Company
36802423,CNL,Company
144803177,UPC,University
47119399,CNL,Company
48211761,CNL,Company
65732871,UB,University
150285592,UPC,University
29816820,UPC,University
2317123,UPC,University
2043957,CNL,Company
2807301,UPC,University
1805880,UPC,University
37072705,CNL,Company
1404581548,UB,University
143753430,UB,University
49033317,UPC,University
145489794,UB,University
51041601,UB,University
1886174,UPC,University
1755770,UPC,University
144145750,UB,University
2067966,UPC,University
47383297,UB,University
40385324,UB,University
145594535,CNL,Company
1763029,UB,University
31531697,UPC,University
1790936,UB,University
3098530,UB,University
144376271,CNL,Company
145792830,CNL,Company
9882632,UPC,University
144005959,CNL,Company
2315915,CNL,Company
2929215,CNL,Company
39403529,CNL,Company
50142553,UPC,University
1714999,CNL,Company
144140790,UB,University
144320476,UPC,University
46671131,CNL,Company
35209277,UPC,University
144054455,CNL,Company
3421209,UB,University
144289489,UPC,University
144387015,UPC,University
145080168,UPC,University
34983613,UPC,University
3183059,UB,University
13955028,UB,University
91843900,UPC,University
8194324,CNL,Company
2229024,CNL,Company
2327676,CNL,Company
70472811,UB,University
3288024,CNL,Company
6034385,UB,University
69471676,UPC,University
1962767,UPC,University
2178116,UB,University
2040209,UPC,University
32787715,CNL,Company
1798024,UB,University
1686476,UPC,University
1692160,CNL,Company
34547779,UPC,University
2751158,UB,University
1694318,UPC,University
35855941,UB,University
145572420,CNL,Company
120210396,CNL,Company
1402650426,UB,University
6101865,UPC,University
2276326,UPC,University
3205865,CNL,Company
1790391,UB,University
2133181,UB,University
1711409,UPC,University
2909660,CNL,Company
2907437,UPC,University
1728359,UPC,University
144365841,UB,University
119935257,UPC,University
143962122,CNL,Company
1731390,UB,University
2024972,CNL,Company
38541752,UB,University
2095003,UB,University
2265562,UPC,University
2088088,UB,University
1742671,UB,University
1687934,CNL,Company
2841114,CNL,Company
1939160,CNL,Company
2174494,UPC,University
32215073,CNL,Company
145817516,UB,University
46393977,UPC,University
46868155,UB,University
66554177,UPC,University
145845099,CNL,Company
1745351,UB,University
1729498,UB,University
2007931,UB,University
47740566,UPC,University
50535808,UB,University
40076877,CNL,Company
2697906,UPC,University
143666627,CNL,Company
1799615,UB,University
1721712,CNL,Company
144751715,CNL,Company
2036990,UPC,University
82406087,UB,University
122099474,UPC,University
80637818,UB,University
150280741,CNL,Company
1644366662,UB,University
1644073846,CNL,Company
1644073849,UB,University
47520887,UB,University
1757254,UB,University
2430137,UB,University
1691527,CNL,Company
3280686,UB,University
145361862,CNL,Company
47483097,UPC,University
9506701,CNL,Company
1712870,CNL,Company
1729439,CNL,Company
69328867,UB,University
34417832,UPC,University
1704076,CNL,Company
145583814,CNL,Company
31055603,CNL,Company
1688277,UB,University
145608940,CNL,Company
2367765,CNL,Company
1758782,UB,University
9343594,UB,University
2290901,CNL,Company
145962846,UPC,University
144470378,CNL,Company
82677467,UB,University
144917696,UB,University
47321026,CNL,Company
3120245,UPC,University
2265917,CNL,Company
2528882,UPC,University
1379546564,CNL,Company
73529392,UPC,University
2055013,UPC,University
144315835,CNL,Company
1508444882,CNL,Company
2884541,UPC,University
2012235,UPC,University
1696400,UB,University
49420316,UB,University
1710147,UB,University
49865432,CNL,Company
3273691,CNL,Company
2042559,CNL,Company
47057328,UB,University
1912518,UB,University
1755595,UB,University
1721982,UPC,University
3292643,CNL,Company
1774539,CNL,Company
2013037,CNL,Company
1752916,UPC,University
2733378,UPC,University
2850253,CNL,Company
72050836,UB,University
144380518,CNL,Company
7542498,UB,University
48019270,CNL,Company
144956200,UB,University
1403246011,UPC,University
1739274,UPC,University
1826045,UPC,University
38387275,UPC,University
1842398,UPC,University
66419569,UPC,University
2302289,CNL,Company
1737692,UB,University
1739679,UPC,University
144235860,UB,University
114227485,UPC,University
144291050,UPC,University
6213759,UPC,University
145525941,UB,University
144711425,UB,University
153138767,UB,University
144262013,UB,University
83181235,CNL,Company
4525036,CNL,Company
3109896,CNL,Company
47130355,CNL,Company
52451541,CNL,Company
1728168,UB,University
11055602,CNL,Company
145310779,CNL,Company
123125844,UPC,University
74953837,CNL,Company
34904645,UB,University
151102532,UB,University
70189493,UB,University
144972811,UB,University
70242263,CNL,Company
1762169,UB,University
3420301,UPC,University
2097317,UB,University
3335003,UPC,University
2093835,UB,University
3052111,CNL,Company
11150066,UB,University
145723174,CNL,Company
32865239,CNL,Company
1699192,UPC,University
34012242,CNL,Company
145175901,UPC,University
1727539,UB,University
1743569,UB,University
1766675,UB,University
1452677966,UB,University
4362010,UPC,University
1774223,UB,University
11712002,UPC,University
3009404,UPC,University
2884211,CNL,Company
38556517,UB,University
153780185,UB,University
2133789,UPC,University
1704840,CNL,Company
2540503,CNL,Company
3182146,CNL,Company
2538766,UPC,University
1678886,CNL,Company
145372049,UPC,University
1964566,UPC,University
1974913,CNL,Company
2667295,UB,University
1704314,UPC,University
1699308,UB,University
3067576,UPC,University
144236522,UB,University
1727022,CNL,Company
14443304,UB,University
1768048,UB,University
144736043,UPC,University
1678202,UB,University
145535161,UB,University
1829246,UB,University
3201343,UB,University
1760642,UB,University
2954453,UPC,University
28283930,CNL,Company
143801466,UPC,University
2185924,UB,University
2023936,CNL,Company
2256602,UPC,University
3318183,CNL,Company
144849964,UB,University
34189607,UB,University
144021633,UB,University
1409184048,UB,University
1414457036,CNL,Company
50282317,UPC,University
144948752,UB,University
144530010,UPC,University
2131315,UB,University
1706240,UPC,University
65950671,UPC,University
103440437,CNL,Company
1438708075,UPC,University
32611347,CNL,Company
1409518531,UPC,University
101414784,UB,University
1466579073,UB,University
2131181,UB,University
1756164,UB,University
2408635,CNL,Company
2757959,UB,University
2517244,CNL,Company
88726036,CNL,Company
1505601494,UB,University
2112431,UB,University
2583741,CNL,Company
1505624583,UPC,University
1401652035,UB,University
145075623,UPC,University
1715558,CNL,Company
47695636,CNL,Company
73774776,CNL,Company
2207742,UPC,University
144144585,CNL,Company
2251725,UPC,University
3024163,CNL,Company
1865480,UB,University
2012004,UPC,University
2647267,UB,University
95417672,UB,University
40616581,CNL,Company
1505831137,CNL,Company
1505763256,UB,University
1505831674,UB,University
152527380,CNL,Company
39035417,UB,University
2474858,UB,University
2928643,UPC,University
2032776,UPC,University
30904591,UB,University
2184438,CNL,Company
2741630,CNL,Company
1712841,CNL,Company
52423151,UPC,University
2249089,UB,University
3138464,UB,University
104344206,UPC,University
145784437,UPC,University
24086928,UPC,University
21101843,CNL,Company
3307482,UPC,University
2599310,UPC,University
145352478,CNL,Company
2298380,UB,University
30405050,UPC,University
2834911,CNL,Company
1743787,CNL,Company
3117056,CNL,Company
37260935,UPC,University
145334066,UB,University
66448959,UB,University
31682765,UB,University
34428958,UPC,University
143897671,UPC,University
1401886643,UPC,University
3038645,UPC,University
1411160163,UPC,University
3041535,UPC,University
101037222,CNL,Company
3192665,UB,University
5605865,CNL,Company
145244906,UPC,University
2830528,CNL,Company
144480697,UPC,University
3036282,CNL,Company
3089345,UB,University
50281815,UPC,University
1393823600,UB,University
2017410,CNL,Company
3057624,UPC,University
145089978,UPC,University
1689707,UPC,University
2220067,UPC,University
1996328,CNL,Company
2069932,CNL,Company
70073604,UB,University
73686114,CNL,Company
145285333,UPC,University
144477932,UB,University
145845542,UPC,University
1733221,CNL,Company
145623248,CNL,Company
1715714,CNL,Company
27083500,CNL,Company
144573333,CNL,Company
1703931,UB,University
1793699,CNL,Company
73488349,UPC,University
20993983,UB,University
69536821,CNL,Company
3246914,UPC,University
48826050,UPC,University
144191408,UB,University
37634337,UB,University
2824765,UPC,University
145854356,UB,University
3263423,UB,University
2260817,CNL,Company
121752345,CNL,Company
66455174,CNL,Company
2131506,CNL,Company
69006569,UB,University
116039048,UPC,University
30873157,UPC,University
133726285,UPC,University
35350489,CNL,Company
8958973,UPC,University
1967104,CNL,Company
2628772,UPC,University
2444874,UPC,University
3272595,UPC,University
48548518,CNL,Company
2947328,UPC,University
2130396,UB,University
6393351,UPC,University
3164176,UPC,University
1798399,UPC,University
1774299,CNL,Company
152795213,UB,University
3214922,CNL,Company
97926010,UB,University
67248185,UB,University
152729783,UB,University
29803729,CNL,Company
145754918,UB,University
70037747,CNL,Company
35647066,UB,University
143775038,UPC,University
