authorId,doi,decision,content
66983659,10.1016/0304-3975(90)90038-J,Accepted,Happy Lorem Ipsum
3275133,10.1016/0304-3975(90)90038-J,Rejected,Angry Lorem Ipsum
145595421,10.1016/0304-3975(90)90038-J,Accepted,Mild Lorem Ipsum
1403969523,10.1016/S1474-6670(17)49466-3,Accepted,Happy Lorem Ipsum
2864883,10.1016/S1474-6670(17)49466-3,Rejected,Angry Lorem Ipsum
143880767,10.1016/S1474-6670(17)49466-3,Accepted,Mild Lorem Ipsum
3201396,10.1016/j.entcs.2009.02.036,Accepted,Happy Lorem Ipsum
40157201,10.1016/j.entcs.2009.02.036,Rejected,Angry Lorem Ipsum
2263091,10.1016/j.entcs.2009.02.036,Accepted,Mild Lorem Ipsum
1592204316,10.1007/s002360050074,Accepted,Happy Lorem Ipsum
144792000,10.1007/s002360050074,Rejected,Angry Lorem Ipsum
2336881,10.1007/s002360050074,Accepted,Mild Lorem Ipsum
2315533,10.1007/s002240000127,Accepted,Happy Lorem Ipsum
152909292,10.1007/s002240000127,Rejected,Angry Lorem Ipsum
34757688,10.1007/s002240000127,Accepted,Mild Lorem Ipsum
144018368,10.1006/jsco.1996.0065,Accepted,Happy Lorem Ipsum
1695036,10.1006/jsco.1996.0065,Rejected,Angry Lorem Ipsum
1745741,10.1006/jsco.1996.0065,Accepted,Mild Lorem Ipsum
2560535,10.1016/S1571-0661(05)82588-5,Accepted,Happy Lorem Ipsum
1721762,10.1016/S1571-0661(05)82588-5,Rejected,Angry Lorem Ipsum
1446567747,10.1016/S1571-0661(05)82588-5,Accepted,Mild Lorem Ipsum
48568599,10.1109/MCSE.2014.31,Accepted,Happy Lorem Ipsum
2302289,10.1109/MCSE.2014.31,Rejected,Angry Lorem Ipsum
3055404,10.1109/MCSE.2014.31,Accepted,Mild Lorem Ipsum
1720600,10.1093/jigpal/jzs048,Accepted,Happy Lorem Ipsum
50683297,10.1093/jigpal/jzs048,Rejected,Angry Lorem Ipsum
145211788,10.1093/jigpal/jzs048,Accepted,Mild Lorem Ipsum
40175148,10.1007/3-540-12896-4_363,Accepted,Happy Lorem Ipsum
6758539,10.1007/3-540-12896-4_363,Rejected,Angry Lorem Ipsum
145323381,10.1007/3-540-12896-4_363,Accepted,Mild Lorem Ipsum
145061811,10.1007/978-3-319-10575-8_2,Accepted,Happy Lorem Ipsum
2257048,10.1007/978-3-319-10575-8_2,Rejected,Angry Lorem Ipsum
1808602,10.1007/978-3-319-10575-8_2,Accepted,Mild Lorem Ipsum
3264878,10.22028/D291-26295,Accepted,Happy Lorem Ipsum
49050578,10.22028/D291-26295,Rejected,Angry Lorem Ipsum
1733914,10.22028/D291-26295,Accepted,Mild Lorem Ipsum
48125208,10.1007/11590156_17,Accepted,Happy Lorem Ipsum
144504862,10.1007/11590156_17,Rejected,Angry Lorem Ipsum
48412034,10.1007/11590156_17,Accepted,Mild Lorem Ipsum
145083464,10.1145/2811261,Accepted,Happy Lorem Ipsum
145435850,10.1145/2811261,Rejected,Angry Lorem Ipsum
40011252,10.1145/2811261,Accepted,Mild Lorem Ipsum
9624109,10.1007/978-3-642-25992-0_39,Accepted,Happy Lorem Ipsum
3215910,10.1007/978-3-642-25992-0_39,Rejected,Angry Lorem Ipsum
35043403,10.1007/978-3-642-25992-0_39,Accepted,Mild Lorem Ipsum
66794121,10.1145/326619.326625,Accepted,Happy Lorem Ipsum
50734638,10.1145/326619.326625,Rejected,Angry Lorem Ipsum
51439447,10.1145/326619.326625,Accepted,Mild Lorem Ipsum
145472182,10.1007/11541868_3,Accepted,Happy Lorem Ipsum
152988453,10.1007/11541868_3,Rejected,Angry Lorem Ipsum
1406952484,10.1007/11541868_3,Accepted,Mild Lorem Ipsum
1404345571,10.1007/BF00365335,Accepted,Happy Lorem Ipsum
7553591,10.1007/BF00365335,Rejected,Angry Lorem Ipsum
107874131,10.1007/BF00365335,Accepted,Mild Lorem Ipsum
49072728,10.1145/1182613.1182616,Accepted,Happy Lorem Ipsum
35155183,10.1145/1182613.1182616,Rejected,Angry Lorem Ipsum
96999071,10.1145/1182613.1182616,Accepted,Mild Lorem Ipsum
1733025,10.1109/snpd.2007.242,Accepted,Happy Lorem Ipsum
2232706,10.1109/snpd.2007.242,Rejected,Angry Lorem Ipsum
98498225,10.1109/snpd.2007.242,Accepted,Mild Lorem Ipsum
1443783944,10.4230/LIPIcs.CSL.2018.23,Accepted,Happy Lorem Ipsum
1734716,10.4230/LIPIcs.CSL.2018.23,Rejected,Angry Lorem Ipsum
1466225379,10.4230/LIPIcs.CSL.2018.23,Accepted,Mild Lorem Ipsum
3071254,10.1007/978-1-4471-0335-6,Accepted,Happy Lorem Ipsum
70020536,10.1007/978-1-4471-0335-6,Rejected,Angry Lorem Ipsum
2055941,10.1007/978-1-4471-0335-6,Accepted,Mild Lorem Ipsum
34742623,10.1145/133233.129397,Accepted,Happy Lorem Ipsum
34573959,10.1145/133233.129397,Rejected,Angry Lorem Ipsum
1700273,10.1145/133233.129397,Accepted,Mild Lorem Ipsum
2487425,10.1145/4904.4999,Accepted,Happy Lorem Ipsum
2655195,10.1145/4904.4999,Rejected,Angry Lorem Ipsum
145574672,10.1145/4904.4999,Accepted,Mild Lorem Ipsum
143850997,10.1145/248621.248623,Accepted,Happy Lorem Ipsum
78522684,10.1145/248621.248623,Rejected,Angry Lorem Ipsum
46278829,10.1145/248621.248623,Accepted,Mild Lorem Ipsum
1779752,10.1145/325694.325699,Accepted,Happy Lorem Ipsum
1875703,10.1145/325694.325699,Rejected,Angry Lorem Ipsum
143601609,10.1145/325694.325699,Accepted,Mild Lorem Ipsum
2874695,10.1007/978-3-662-45231-8_5,Accepted,Happy Lorem Ipsum
153577278,10.1007/978-3-662-45231-8_5,Rejected,Angry Lorem Ipsum
2806926,10.1007/978-3-662-45231-8_5,Accepted,Mild Lorem Ipsum
40963520,10.1023/A:1020887910943,Accepted,Happy Lorem Ipsum
2860389,10.1023/A:1020887910943,Rejected,Angry Lorem Ipsum
1380924417,10.1023/A:1020887910943,Accepted,Mild Lorem Ipsum
24471650,10.1109/TASE.2013.2276763,Accepted,Happy Lorem Ipsum
143856988,10.1109/TASE.2013.2276763,Rejected,Angry Lorem Ipsum
1799426,10.1109/TASE.2013.2276763,Accepted,Mild Lorem Ipsum
2705978,10.1007/978-1-4471-4129-7_14,Accepted,Happy Lorem Ipsum
2888061,10.1007/978-1-4471-4129-7_14,Rejected,Angry Lorem Ipsum
50730331,10.1007/978-1-4471-4129-7_14,Accepted,Mild Lorem Ipsum
33785074,10.1007/978-3-642-32347-8_20,Accepted,Happy Lorem Ipsum
2042275,10.1007/978-3-642-32347-8_20,Rejected,Angry Lorem Ipsum
145702869,10.1007/978-3-642-32347-8_20,Accepted,Mild Lorem Ipsum
3458909,10.1007/3-540-51237-3_7,Accepted,Happy Lorem Ipsum
51281722,10.1007/3-540-51237-3_7,Rejected,Angry Lorem Ipsum
2635891,10.1007/3-540-51237-3_7,Accepted,Mild Lorem Ipsum
2858519,10.1007/978-1-4612-0931-7,Accepted,Happy Lorem Ipsum
104398205,10.1007/978-1-4612-0931-7,Rejected,Angry Lorem Ipsum
103008862,10.1007/978-1-4612-0931-7,Accepted,Mild Lorem Ipsum
20255601,10.29007/5sl4,Accepted,Happy Lorem Ipsum
40522889,10.29007/5sl4,Rejected,Angry Lorem Ipsum
2667109,10.29007/5sl4,Accepted,Mild Lorem Ipsum
2405037,10.1109/TIME.1997.600795,Accepted,Happy Lorem Ipsum
35294432,10.1109/TIME.1997.600795,Rejected,Angry Lorem Ipsum
1729107,10.1109/TIME.1997.600795,Accepted,Mild Lorem Ipsum
2533101,10.1093/logcom/13.2.195,Accepted,Happy Lorem Ipsum
143977288,10.1093/logcom/13.2.195,Rejected,Angry Lorem Ipsum
30745393,10.1093/logcom/13.2.195,Accepted,Mild Lorem Ipsum
47204591,10.1016/J.IC.005.07.006,Accepted,Happy Lorem Ipsum
38303910,10.1016/J.IC.005.07.006,Rejected,Angry Lorem Ipsum
49033317,10.1016/J.IC.005.07.006,Accepted,Mild Lorem Ipsum
1894951,10.3182/20090610-3-IT-4004.00010,Accepted,Happy Lorem Ipsum
50005344,10.3182/20090610-3-IT-4004.00010,Rejected,Angry Lorem Ipsum
47163673,10.3182/20090610-3-IT-4004.00010,Accepted,Mild Lorem Ipsum
1679887,10.1007/978-3-642-88049-0_14,Accepted,Happy Lorem Ipsum
143966117,10.1007/978-3-642-88049-0_14,Rejected,Angry Lorem Ipsum
1626089803,10.1007/978-3-642-88049-0_14,Accepted,Mild Lorem Ipsum
38645689,10.1109/ETFA.2009.5347044,Accepted,Happy Lorem Ipsum
145338230,10.1109/ETFA.2009.5347044,Rejected,Angry Lorem Ipsum
2322816,10.1109/ETFA.2009.5347044,Accepted,Mild Lorem Ipsum
2943381,10.1145/2629686,Accepted,Happy Lorem Ipsum
1694940,10.1145/2629686,Rejected,Angry Lorem Ipsum
144992450,10.1145/2629686,Accepted,Mild Lorem Ipsum
31337626,10.1109/TR.2015.2452931,Accepted,Happy Lorem Ipsum
82990655,10.1109/TR.2015.2452931,Rejected,Angry Lorem Ipsum
145291187,10.1109/TR.2015.2452931,Accepted,Mild Lorem Ipsum
1397440487,10.1016/J.COLA.2019.02.004,Accepted,Happy Lorem Ipsum
3147561,10.1016/J.COLA.2019.02.004,Rejected,Angry Lorem Ipsum
147191760,10.1016/J.COLA.2019.02.004,Accepted,Mild Lorem Ipsum
23619213,10.1023/A:1019999621456,Accepted,Happy Lorem Ipsum
145634032,10.1023/A:1019999621456,Rejected,Angry Lorem Ipsum
1401917601,10.1023/A:1019999621456,Accepted,Mild Lorem Ipsum
3121280,10.1016/j.jal.2014.03.002,Accepted,Happy Lorem Ipsum
113244758,10.1016/j.jal.2014.03.002,Rejected,Angry Lorem Ipsum
145932525,10.1016/j.jal.2014.03.002,Accepted,Mild Lorem Ipsum
72607871,10.1007/978-3-319-08587-6_21,Accepted,Happy Lorem Ipsum
3154687,10.1007/978-3-319-08587-6_21,Rejected,Angry Lorem Ipsum
2004420,10.1007/978-3-319-08587-6_21,Accepted,Mild Lorem Ipsum
9351748,10.1007/978-3-319-08587-6_3,Accepted,Happy Lorem Ipsum
3277530,10.1007/978-3-319-08587-6_3,Rejected,Angry Lorem Ipsum
2360252,10.1007/978-3-319-08587-6_3,Accepted,Mild Lorem Ipsum
144743166,10.1109/ICECCS.2013.21,Accepted,Happy Lorem Ipsum
153266971,10.1109/ICECCS.2013.21,Rejected,Angry Lorem Ipsum
153249530,10.1109/ICECCS.2013.21,Accepted,Mild Lorem Ipsum
15225524,10.1109/CASE.1995.465306,Accepted,Happy Lorem Ipsum
2171152,10.1109/CASE.1995.465306,Rejected,Angry Lorem Ipsum
145412358,10.1109/CASE.1995.465306,Accepted,Mild Lorem Ipsum
8534483,10.4204/EPTCS.226.20,Accepted,Happy Lorem Ipsum
40131930,10.4204/EPTCS.226.20,Rejected,Angry Lorem Ipsum
144704592,10.4204/EPTCS.226.20,Accepted,Mild Lorem Ipsum
1803728,10.1007/978-3-662-01110-2_8,Accepted,Happy Lorem Ipsum
39395391,10.1007/978-3-662-01110-2_8,Rejected,Angry Lorem Ipsum
1999836,10.1007/978-3-662-01110-2_8,Accepted,Mild Lorem Ipsum
2327380,10.1016/j.entcs.2005.10.004,Accepted,Happy Lorem Ipsum
22183919,10.1016/j.entcs.2005.10.004,Rejected,Angry Lorem Ipsum
144917020,10.1016/j.entcs.2005.10.004,Accepted,Mild Lorem Ipsum
46419491,10.1016/b978-044450813-3/50026-6,Accepted,Happy Lorem Ipsum
1726048998,10.1016/b978-044450813-3/50026-6,Rejected,Angry Lorem Ipsum
122555177,10.1016/b978-044450813-3/50026-6,Accepted,Mild Lorem Ipsum
144808551,10.1007/s10817-013-9294-5,Accepted,Happy Lorem Ipsum
2908101,10.1007/s10817-013-9294-5,Rejected,Angry Lorem Ipsum
1695388,10.1007/s10817-013-9294-5,Accepted,Mild Lorem Ipsum
15773387,10.1109/SNPD.2007.481,Accepted,Happy Lorem Ipsum
1722903,10.1109/SNPD.2007.481,Rejected,Angry Lorem Ipsum
1718678,10.1109/SNPD.2007.481,Accepted,Mild Lorem Ipsum
49695278,10.1007/s10849-009-9093-x,Accepted,Happy Lorem Ipsum
2744500,10.1007/s10849-009-9093-x,Rejected,Angry Lorem Ipsum
47763785,10.1007/s10849-009-9093-x,Accepted,Mild Lorem Ipsum
2886656,10.1007/978-1-4615-3956-8_1,Accepted,Happy Lorem Ipsum
1581648394,10.1007/978-1-4615-3956-8_1,Rejected,Angry Lorem Ipsum
1789700,10.1007/978-1-4615-3956-8_1,Accepted,Mild Lorem Ipsum
145133005,10.1007/3-540-36078-6_20,Accepted,Happy Lorem Ipsum
1766232,10.1007/3-540-36078-6_20,Rejected,Angry Lorem Ipsum
1401883537,10.1007/3-540-36078-6_20,Accepted,Mild Lorem Ipsum
1705358,10.1007/BFb0026295,Accepted,Happy Lorem Ipsum
1478455407,10.1007/BFb0026295,Rejected,Angry Lorem Ipsum
48309266,10.1007/BFb0026295,Accepted,Mild Lorem Ipsum
1761388,10.1007/3-540-69778-0_17,Accepted,Happy Lorem Ipsum
1715304,10.1007/3-540-69778-0_17,Rejected,Angry Lorem Ipsum
3002411,10.1007/3-540-69778-0_17,Accepted,Mild Lorem Ipsum
69929231,10.1109/TIME.2014.22,Accepted,Happy Lorem Ipsum
49662658,10.1109/TIME.2014.22,Rejected,Angry Lorem Ipsum
145990147,10.1109/TIME.2014.22,Accepted,Mild Lorem Ipsum
1783796,10.1007/978-3-319-11653-2_5,Accepted,Happy Lorem Ipsum
2004027580,10.1007/978-3-319-11653-2_5,Rejected,Angry Lorem Ipsum
32980796,10.1007/978-3-319-11653-2_5,Accepted,Mild Lorem Ipsum
32424642,10.1007/s11390-006-0944-5,Accepted,Happy Lorem Ipsum
48607844,10.1007/s11390-006-0944-5,Rejected,Angry Lorem Ipsum
3047028,10.1007/s11390-006-0944-5,Accepted,Mild Lorem Ipsum
1720170,10.1023/A:1008615614281,Accepted,Happy Lorem Ipsum
34400470,10.1023/A:1008615614281,Rejected,Angry Lorem Ipsum
1809734,10.1023/A:1008615614281,Accepted,Mild Lorem Ipsum
2289351,10.1093/logcom/ext005,Accepted,Happy Lorem Ipsum
46746999,10.1093/logcom/ext005,Rejected,Angry Lorem Ipsum
30730583,10.1093/logcom/ext005,Accepted,Mild Lorem Ipsum
3047349,10.1155/2017/7941845,Accepted,Happy Lorem Ipsum
145284230,10.1155/2017/7941845,Rejected,Angry Lorem Ipsum
1841519,10.1155/2017/7941845,Accepted,Mild Lorem Ipsum
2252634,10.1007/3-540-52559-9_76,Accepted,Happy Lorem Ipsum
39593271,10.1007/3-540-52559-9_76,Rejected,Angry Lorem Ipsum
2839941,10.1007/3-540-52559-9_76,Accepted,Mild Lorem Ipsum
2056834,10.1109/PerCom.2012.6199846,Accepted,Happy Lorem Ipsum
1707313,10.1109/PerCom.2012.6199846,Rejected,Angry Lorem Ipsum
145968516,10.1109/PerCom.2012.6199846,Accepted,Mild Lorem Ipsum
3052304,10.1007/3-540-58043-3_19,Accepted,Happy Lorem Ipsum
113002840,10.1007/3-540-58043-3_19,Rejected,Angry Lorem Ipsum
1783856,10.1007/3-540-58043-3_19,Accepted,Mild Lorem Ipsum
1686476,10.1007/978-3-662-44145-9_1,Accepted,Happy Lorem Ipsum
144212123,10.1007/978-3-662-44145-9_1,Rejected,Angry Lorem Ipsum
39225301,10.1007/978-3-662-44145-9_1,Accepted,Mild Lorem Ipsum
2965083,10.1145/146937.146940,Accepted,Happy Lorem Ipsum
48303902,10.1145/146937.146940,Rejected,Angry Lorem Ipsum
71503854,10.1145/146937.146940,Accepted,Mild Lorem Ipsum
2829304,10.1145/318593.318622,Accepted,Happy Lorem Ipsum
2749404,10.1145/318593.318622,Rejected,Angry Lorem Ipsum
145920648,10.1145/318593.318622,Accepted,Mild Lorem Ipsum
1767802,10.2478/quageo-2013-0015,Accepted,Happy Lorem Ipsum
144879374,10.2478/quageo-2013-0015,Rejected,Angry Lorem Ipsum
145604541,10.2478/quageo-2013-0015,Accepted,Mild Lorem Ipsum
144149253,10.1016/S0951-8320(03)00059-0,Accepted,Happy Lorem Ipsum
1803933,10.1016/S0951-8320(03)00059-0,Rejected,Angry Lorem Ipsum
9312106,10.1016/S0951-8320(03)00059-0,Accepted,Mild Lorem Ipsum
32156910,10.1007/3-540-52559-9_72,Accepted,Happy Lorem Ipsum
27855049,10.1007/3-540-52559-9_72,Rejected,Angry Lorem Ipsum
2169013,10.1007/3-540-52559-9_72,Accepted,Mild Lorem Ipsum
34023926,10.1007/s10009-018-0483-8,Accepted,Happy Lorem Ipsum
30799628,10.1007/s10009-018-0483-8,Rejected,Angry Lorem Ipsum
2007672,10.1007/s10009-018-0483-8,Accepted,Mild Lorem Ipsum
3349010,10.1109/SFCS.1983.12,Accepted,Happy Lorem Ipsum
143851659,10.1109/SFCS.1983.12,Rejected,Angry Lorem Ipsum
40913232,10.1109/SFCS.1983.12,Accepted,Mild Lorem Ipsum
1762814,10.1145/2529993,Accepted,Happy Lorem Ipsum
38106221,10.1145/2529993,Rejected,Angry Lorem Ipsum
2646794,10.1145/2529993,Accepted,Mild Lorem Ipsum
1682448,10.1016/S0019-9958(82)91258-X,Accepted,Happy Lorem Ipsum
65833081,10.1016/S0019-9958(82)91258-X,Rejected,Angry Lorem Ipsum
30349880,10.1016/S0019-9958(82)91258-X,Accepted,Mild Lorem Ipsum
1734679,10.1109/LICS.2011.33,Accepted,Happy Lorem Ipsum
2670381,10.1109/LICS.2011.33,Rejected,Angry Lorem Ipsum
50307275,10.1109/LICS.2011.33,Accepted,Mild Lorem Ipsum
1708491,10.1016/j.tcs.2006.01.034,Accepted,Happy Lorem Ipsum
1706432,10.1016/j.tcs.2006.01.034,Rejected,Angry Lorem Ipsum
144394112,10.1016/j.tcs.2006.01.034,Accepted,Mild Lorem Ipsum
90589513,10.1007/3-540-60915-6_3,Accepted,Happy Lorem Ipsum
1745570,10.1007/3-540-60915-6_3,Rejected,Angry Lorem Ipsum
2364267,10.1007/3-540-60915-6_3,Accepted,Mild Lorem Ipsum
1783195,10.1109/32.265634,Accepted,Happy Lorem Ipsum
50484601,10.1109/32.265634,Rejected,Angry Lorem Ipsum
1728168,10.1109/32.265634,Accepted,Mild Lorem Ipsum
1683838,10.1006/inco.2001.2970,Accepted,Happy Lorem Ipsum
34220325,10.1006/inco.2001.2970,Rejected,Angry Lorem Ipsum
2045173375,10.1006/inco.2001.2970,Accepted,Mild Lorem Ipsum
2921490,10.1145/1859823.1859824,Accepted,Happy Lorem Ipsum
2873070,10.1145/1859823.1859824,Rejected,Angry Lorem Ipsum
1709263,10.1145/1859823.1859824,Accepted,Mild Lorem Ipsum
7661190,10.1007/978-3-540-39910-0_9,Accepted,Happy Lorem Ipsum
105049618,10.1007/978-3-540-39910-0_9,Rejected,Angry Lorem Ipsum
1952797,10.1007/978-3-540-39910-0_9,Accepted,Mild Lorem Ipsum
2594441,10.3115/981311.981319,Accepted,Happy Lorem Ipsum
153327288,10.3115/981311.981319,Rejected,Angry Lorem Ipsum
47662743,10.3115/981311.981319,Accepted,Mild Lorem Ipsum
50675523,10.1007/BF02432150,Accepted,Happy Lorem Ipsum
2198757,10.1007/BF02432150,Rejected,Angry Lorem Ipsum
144871612,10.1007/BF02432150,Accepted,Mild Lorem Ipsum
3248884,10.14257/IJHIT.2013.6.6.18,Accepted,Happy Lorem Ipsum
1803728,10.14257/IJHIT.2013.6.6.18,Rejected,Angry Lorem Ipsum
145066633,10.14257/IJHIT.2013.6.6.18,Accepted,Mild Lorem Ipsum
11235098,10.9746/VE.SICETR1965.43.679,Accepted,Happy Lorem Ipsum
3217909,10.9746/VE.SICETR1965.43.679,Rejected,Angry Lorem Ipsum
138826169,10.9746/VE.SICETR1965.43.679,Accepted,Mild Lorem Ipsum
3069570,10.1007/978-3-030-32409-4_4,Accepted,Happy Lorem Ipsum
144825682,10.1007/978-3-030-32409-4_4,Rejected,Angry Lorem Ipsum
144992450,10.1007/978-3-030-32409-4_4,Accepted,Mild Lorem Ipsum
2995599,10.1017/S0269888900004896,Accepted,Happy Lorem Ipsum
48669729,10.1017/S0269888900004896,Rejected,Angry Lorem Ipsum
3241240,10.1017/S0269888900004896,Accepted,Mild Lorem Ipsum
1476711335,10.4230/LIPIcs.TIME.2020.14,Accepted,Happy Lorem Ipsum
2347317,10.4230/LIPIcs.TIME.2020.14,Rejected,Angry Lorem Ipsum
145885429,10.4230/LIPIcs.TIME.2020.14,Accepted,Mild Lorem Ipsum
1778598,10.1007/3-540-52753-2_49,Accepted,Happy Lorem Ipsum
1891349,10.1007/3-540-52753-2_49,Rejected,Angry Lorem Ipsum
1824183,10.1007/3-540-52753-2_49,Accepted,Mild Lorem Ipsum
7205190,10.1109/ICCI.1992.227708,Accepted,Happy Lorem Ipsum
2558340,10.1109/ICCI.1992.227708,Rejected,Angry Lorem Ipsum
1745196,10.1109/ICCI.1992.227708,Accepted,Mild Lorem Ipsum
41178381,10.1007/3-540-48778-6_2,Accepted,Happy Lorem Ipsum
145841800,10.1007/3-540-48778-6_2,Rejected,Angry Lorem Ipsum
2970417,10.1007/3-540-48778-6_2,Accepted,Mild Lorem Ipsum
145778321,10.1016/j.ic.2005.07.006,Accepted,Happy Lorem Ipsum
8284751,10.1016/j.ic.2005.07.006,Rejected,Angry Lorem Ipsum
145208073,10.1016/j.ic.2005.07.006,Accepted,Mild Lorem Ipsum
1922545,10.1007/11591191_31,Accepted,Happy Lorem Ipsum
2860372,10.1007/11591191_31,Rejected,Angry Lorem Ipsum
1728474,10.1007/11591191_31,Accepted,Mild Lorem Ipsum
2469622,10.1109/tse.2019.2945329,Accepted,Happy Lorem Ipsum
144808551,10.1109/tse.2019.2945329,Rejected,Angry Lorem Ipsum
2236149,10.1109/tse.2019.2945329,Accepted,Mild Lorem Ipsum
3206301,10.1007/3-540-58043-3_22,Accepted,Happy Lorem Ipsum
15553637,10.1007/3-540-58043-3_22,Rejected,Angry Lorem Ipsum
144444628,10.1007/3-540-58043-3_22,Accepted,Mild Lorem Ipsum
20866813,10.1016/0890-5401(89)90046-1,Accepted,Happy Lorem Ipsum
38849152,10.1016/0890-5401(89)90046-1,Rejected,Angry Lorem Ipsum
1912235,10.1016/0890-5401(89)90046-1,Accepted,Mild Lorem Ipsum
47814954,10.21236/ada225189,Accepted,Happy Lorem Ipsum
2779798,10.21236/ada225189,Rejected,Angry Lorem Ipsum
2895342,10.21236/ada225189,Accepted,Mild Lorem Ipsum
2565726,10.1007/3-540-50403-6_49,Accepted,Happy Lorem Ipsum
50078734,10.1007/3-540-50403-6_49,Rejected,Angry Lorem Ipsum
33755672,10.1007/3-540-50403-6_49,Accepted,Mild Lorem Ipsum
40615260,10.1016/S0304-3975(99)00008-0,Accepted,Happy Lorem Ipsum
143833035,10.1016/S0304-3975(99)00008-0,Rejected,Angry Lorem Ipsum
3038200,10.1016/S0304-3975(99)00008-0,Accepted,Mild Lorem Ipsum
1795425,10.1007/S11633-007-0413-9,Accepted,Happy Lorem Ipsum
144704075,10.1007/S11633-007-0413-9,Rejected,Angry Lorem Ipsum
3219067,10.1007/S11633-007-0413-9,Accepted,Mild Lorem Ipsum
1785624,10.1007/3-540-58179-0_72,Accepted,Happy Lorem Ipsum
47904387,10.1007/3-540-58179-0_72,Rejected,Angry Lorem Ipsum
145991954,10.1007/3-540-58179-0_72,Accepted,Mild Lorem Ipsum
1767690,10.1016/j.entcs.2007.08.030,Accepted,Happy Lorem Ipsum
145024168,10.1016/j.entcs.2007.08.030,Rejected,Angry Lorem Ipsum
1718168,10.1016/j.entcs.2007.08.030,Accepted,Mild Lorem Ipsum
8265671,10.1145/12130.12159,Accepted,Happy Lorem Ipsum
2705537,10.1145/12130.12159,Rejected,Angry Lorem Ipsum
143900009,10.1145/12130.12159,Accepted,Mild Lorem Ipsum
9445379,10.2168/LMCS-8(1:4)2012,Accepted,Happy Lorem Ipsum
145711807,10.2168/LMCS-8(1:4)2012,Rejected,Angry Lorem Ipsum
46378475,10.2168/LMCS-8(1:4)2012,Accepted,Mild Lorem Ipsum
144590225,10.1109/ICAC.2007.31,Accepted,Happy Lorem Ipsum
100807603,10.1109/ICAC.2007.31,Rejected,Angry Lorem Ipsum
34993133,10.1109/ICAC.2007.31,Accepted,Mild Lorem Ipsum
143986676,10.1007/s002360050177,Accepted,Happy Lorem Ipsum
3343507,10.1007/s002360050177,Rejected,Angry Lorem Ipsum
152733343,10.1007/s002360050177,Accepted,Mild Lorem Ipsum
2663922,10.1007/11526988_4,Accepted,Happy Lorem Ipsum
2327697,10.1007/11526988_4,Rejected,Angry Lorem Ipsum
1820941631,10.1007/11526988_4,Accepted,Mild Lorem Ipsum
71952770,10.1109/DEST.2008.4635187,Accepted,Happy Lorem Ipsum
144171288,10.1109/DEST.2008.4635187,Rejected,Angry Lorem Ipsum
1733746,10.1109/DEST.2008.4635187,Accepted,Mild Lorem Ipsum
48887464,10.1007/3-540-45694-5_4,Accepted,Happy Lorem Ipsum
145066069,10.1007/3-540-45694-5_4,Rejected,Angry Lorem Ipsum
3416214,10.1007/3-540-45694-5_4,Accepted,Mild Lorem Ipsum
144935809,10.1023/A:1004904401346,Accepted,Happy Lorem Ipsum
39931429,10.1023/A:1004904401346,Rejected,Angry Lorem Ipsum
145129901,10.1023/A:1004904401346,Accepted,Mild Lorem Ipsum
145973312,10.1109/ISSRE.1996.558838,Accepted,Happy Lorem Ipsum
1746603,10.1109/ISSRE.1996.558838,Rejected,Angry Lorem Ipsum
34026840,10.1109/ISSRE.1996.558838,Accepted,Mild Lorem Ipsum
9322087,10.1007/s00165-008-0075-6,Accepted,Happy Lorem Ipsum
49001704,10.1007/s00165-008-0075-6,Rejected,Angry Lorem Ipsum
145471896,10.1007/s00165-008-0075-6,Accepted,Mild Lorem Ipsum
40296429,10.1007/3-540-44577-3_10,Accepted,Happy Lorem Ipsum
29942569,10.1007/3-540-44577-3_10,Rejected,Angry Lorem Ipsum
21101843,10.1007/3-540-44577-3_10,Accepted,Mild Lorem Ipsum
47250012,10.1007/11533092_1,Accepted,Happy Lorem Ipsum
66168247,10.1007/11533092_1,Rejected,Angry Lorem Ipsum
2209054,10.1007/11533092_1,Accepted,Mild Lorem Ipsum
2044658,10.1145/1592761.1592781,Accepted,Happy Lorem Ipsum
48625360,10.1145/1592761.1592781,Rejected,Angry Lorem Ipsum
2572162,10.1145/1592761.1592781,Accepted,Mild Lorem Ipsum
144947701,10.14498/VSGTU365,Accepted,Happy Lorem Ipsum
52376212,10.14498/VSGTU365,Rejected,Angry Lorem Ipsum
2027913,10.14498/VSGTU365,Accepted,Mild Lorem Ipsum
89092780,10.1016/B978-0-08-034083-8.50031-4,Accepted,Happy Lorem Ipsum
22799125,10.1016/B978-0-08-034083-8.50031-4,Rejected,Angry Lorem Ipsum
1700931,10.1016/B978-0-08-034083-8.50031-4,Accepted,Mild Lorem Ipsum
1681226,10.1007/978-3-642-16901-4_45,Accepted,Happy Lorem Ipsum
145479841,10.1007/978-3-642-16901-4_45,Rejected,Angry Lorem Ipsum
152858653,10.1007/978-3-642-16901-4_45,Accepted,Mild Lorem Ipsum
47731916,10.1007/BF01888216,Accepted,Happy Lorem Ipsum
19495952,10.1007/BF01888216,Rejected,Angry Lorem Ipsum
92292492,10.1007/BF01888216,Accepted,Mild Lorem Ipsum
66988978,10.1109/HICSS.1994.323417,Accepted,Happy Lorem Ipsum
49777243,10.1109/HICSS.1994.323417,Rejected,Angry Lorem Ipsum
9358170,10.1109/HICSS.1994.323417,Accepted,Mild Lorem Ipsum
